Date,Open,High,Low,Close,Adj Close,Volume
2017-04-11,61179.000000,62200.000000,60901.000000,62063.398438,62012.808594,17051
2017-04-12,62010.000000,62199.898438,60062.398438,60527.101563,60477.761719,20550
2017-04-13,60530.898438,61200.000000,60300.000000,60566.601563,60517.234375,10623
2017-04-17,60566.601563,62158.000000,60311.398438,61948.601563,61898.109375,21463
2017-04-18,61950.000000,63099.000000,61600.101563,62596.101563,62545.078125,23539
2017-04-19,62350.000000,63300.000000,62150.101563,63089.199219,63037.773438,12089
2017-04-20,63005.000000,63610.000000,62751.101563,63500.800781,63449.039063,12427
2017-04-21,63325.000000,63698.000000,63016.898438,63283.699219,63232.117188,9607
2017-04-24,63120.000000,64200.000000,63110.000000,63995.398438,63943.234375,12079
2017-04-25,64200.000000,66755.500000,63880.000000,66566.203125,66511.945313,28579
2017-04-26,66500.000000,69848.796875,66487.000000,68850.500000,68794.382813,43642
2017-04-27,69200.000000,70500.000000,68000.000000,68495.601563,68439.773438,50104
2017-04-28,68858.500000,69000.000000,67706.000000,67909.203125,67853.851563,17996
2017-05-02,67909.203125,68899.796875,67600.000000,68372.500000,68316.765625,17924
2017-05-03,68563.101563,69750.000000,68455.203125,68639.898438,68583.945313,17264
2017-05-04,68944.000000,69173.500000,66501.000000,67022.500000,66967.867188,28669
2017-05-05,66861.000000,68399.000000,66500.000000,68136.000000,68080.460938,20751
2017-05-08,68499.898438,68720.000000,67450.000000,67634.101563,67578.976563,12208
2017-05-09,68200.000000,68200.000000,66587.398438,66683.000000,66628.648438,16105
2017-05-10,66800.101563,66999.000000,65822.203125,65936.703125,65882.953125,17167
2017-05-11,66000.000000,67371.796875,65902.101563,66056.000000,66002.156250,15027
2017-05-12,66105.000000,66488.000000,65300.000000,65455.101563,65401.746094,9995
2017-05-15,65620.000000,66081.000000,65200.800781,65823.398438,65769.750000,10189
2017-05-16,65990.000000,66360.000000,65500.000000,66093.398438,66039.523438,14100
2017-05-17,66200.000000,68270.000000,65700.000000,68054.703125,67999.226563,28781
2017-05-18,67750.000000,69188.000000,66640.101563,66960.398438,66905.812500,21701
2017-05-19,67290.000000,67699.898438,64164.898438,65876.601563,65822.898438,15118
2017-05-22,66100.500000,66799.000000,64100.000000,64254.101563,64201.726563,13002
2017-05-23,64480.000000,64700.000000,63000.000000,63976.101563,63923.953125,19116
2017-05-24,63900.000000,63958.398438,62400.000000,62519.699219,62468.738281,11106
2017-05-25,62660.000000,64200.000000,62000.000000,63820.000000,63767.980469,20131
2017-05-26,64199.898438,65690.000000,63922.199219,65401.800781,65348.492188,15831
2017-05-29,65699.000000,66370.000000,64750.000000,64937.898438,64884.964844,10018
2017-05-30,64938.000000,65600.000000,64561.199219,65398.101563,65344.792969,7921
2017-05-31,65351.398438,65882.000000,65009.000000,65559.101563,65505.660156,6625
2017-06-01,65619.500000,68599.000000,65619.500000,68217.296875,68161.687500,27596
2017-06-02,68450.000000,68993.898438,67500.000000,67716.000000,67660.804688,15738
2017-06-05,67910.000000,68598.000000,67900.000000,68334.203125,68278.507813,7478
2017-06-06,68500.000000,69240.000000,67300.000000,68820.500000,68764.406250,15435
2017-06-07,68830.296875,69347.203125,68499.000000,68986.000000,68929.765625,10469
2017-06-08,69000.101563,71995.000000,68700.000000,71129.601563,71071.625000,39075
2017-06-09,71404.000000,73200.000000,71251.101563,72901.203125,72841.781250,33946
2017-06-12,72901.203125,74016.203125,72245.000000,73331.601563,73271.828125,24677
2017-06-13,73401.000000,74147.500000,71555.000000,72369.296875,72310.304688,23590
2017-06-14,71980.000000,71980.000000,70880.000000,71102.101563,71044.140625,19049
2017-06-15,71235.000000,73184.898438,71198.898438,72847.500000,72788.117188,19573
2017-06-16,73148.000000,73401.000000,71707.500000,71978.101563,71919.429688,15153
2017-06-19,72499.898438,72870.000000,71560.203125,71760.203125,71701.710938,9973
2017-06-20,71980.000000,72800.000000,71315.296875,71656.203125,71597.796875,11042
2017-06-21,71850.000000,72297.898438,71324.500000,71709.101563,71650.648438,7666
2017-06-22,72198.898438,72495.000000,70650.101563,70975.898438,70918.046875,10644
2017-06-23,71500.000000,71500.000000,69596.000000,69935.796875,69878.789063,12316
2017-06-27,69935.796875,70400.000000,68270.000000,68585.500000,68529.593750,10377
2017-06-28,68585.500000,69399.000000,67801.500000,68915.796875,68859.617188,10368
2017-06-29,69270.000000,69846.796875,68500.000000,68639.000000,68583.054688,15509
2017-06-30,68400.000000,68750.000000,67850.101563,68325.898438,68270.203125,10072
2017-07-03,68458.500000,71250.000000,68201.000000,70859.500000,70801.742188,16735
2017-07-04,71260.000000,71500.000000,70029.703125,70350.296875,70292.953125,11002
2017-07-05,70401.000000,71120.398438,70259.898438,70607.398438,70549.843750,8300
2017-07-06,70984.000000,71450.000000,70005.000000,70270.601563,70213.320313,12201
2017-07-07,70801.703125,70801.703125,69575.000000,69809.296875,69752.390625,10221
2017-07-10,70379.500000,70379.500000,69403.000000,69600.203125,69543.476563,1519
2017-07-11,69600.000000,70079.898438,68863.500000,69120.000000,69063.656250,9263
2017-07-12,69201.000000,70295.000000,68800.000000,69976.601563,69919.562500,10291
2017-07-13,70300.000000,70400.000000,69526.000000,69662.000000,69605.218750,6505
2017-07-14,69999.000000,70000.000000,69150.000000,69516.203125,69459.539063,5398
2017-07-17,69662.000000,70274.000000,69100.000000,70072.703125,70015.585938,8434
2017-07-18,69400.000000,70367.703125,69400.000000,69930.500000,69873.500000,7118
2017-07-19,69930.500000,70770.000000,69710.000000,70221.500000,70164.257813,16349
2017-07-20,70550.000000,70550.000000,69027.000000,69159.000000,69102.625000,7182
2017-07-21,69375.000000,69721.000000,68700.000000,68878.500000,68822.359375,11184
2017-07-24,69000.000000,69340.000000,68750.000000,68908.898438,68852.726563,6308
2017-07-25,69377.000000,70663.601563,69050.000000,70334.296875,70276.968750,16387
2017-07-26,70388.000000,70555.500000,69808.203125,69989.898438,69932.843750,8637
2017-07-27,70200.000000,70300.000000,68510.000000,68706.500000,68703.500000,8582
2017-07-28,68660.000000,69700.000000,68501.000000,69119.703125,69116.687500,8239
2017-07-31,69120.703125,69974.796875,69000.000000,69198.796875,69195.781250,8841
2017-08-01,69567.000000,69688.203125,69001.000000,69393.101563,69390.070313,7528
2017-08-02,69276.101563,70999.796875,69276.101563,70810.398438,70807.312500,17215
2017-08-03,70600.000000,70910.000000,68902.203125,69150.398438,69147.382813,14610
2017-08-04,68483.101563,68500.000000,65293.300781,66361.101563,66358.203125,47845
2017-08-07,67100.000000,68182.296875,66505.796875,67821.203125,67818.242188,23514
2017-08-08,67900.000000,68500.000000,66601.000000,66722.203125,66719.289063,11981
2017-08-09,67000.000000,67000.000000,65501.000000,65947.000000,65944.125000,10520
2017-08-10,65799.000000,66365.703125,63400.000000,64100.699219,64097.902344,14500
2017-08-11,63250.000000,65098.898438,62382.101563,63922.000000,63919.210938,16985
2017-08-14,64400.000000,64899.601563,63601.101563,63770.601563,63767.820313,11840
2017-08-16,63770.601563,65987.000000,63300.000000,65783.000000,65780.132813,15564
2017-08-17,66054.000000,66395.000000,64280.000000,64484.500000,64481.687500,11287
2017-08-18,64470.000000,64470.000000,63501.000000,63684.101563,63681.324219,12643
2017-08-21,63798.199219,64770.000000,63002.000000,63419.800781,63417.035156,8783
2017-08-22,63050.101563,63999.898438,62432.101563,62555.699219,62552.968750,14404
2017-08-23,62999.000000,63494.898438,62570.000000,62805.898438,62803.156250,12476
2017-08-24,63248.000000,63349.500000,62611.000000,63049.699219,63046.949219,7876
2017-08-28,63049.699219,63400.000000,62657.101563,62811.101563,62808.359375,7912
2017-08-29,62949.898438,63200.000000,62400.000000,62907.898438,62905.152344,12683
2017-08-30,63200.000000,63299.898438,62655.601563,62944.800781,62942.054688,5035
2017-08-31,63179.898438,64235.199219,62850.000000,64089.601563,64086.804688,11820
2017-09-01,64090.000000,65499.000000,64090.000000,65293.898438,65291.050781,9059
2017-09-04,65290.000000,65368.398438,63950.000000,64240.101563,64237.296875,8632
2017-09-05,64474.300781,64999.000000,64200.000000,64573.398438,64570.582031,6756
2017-09-06,64260.000000,65330.000000,63709.199219,64990.000000,64987.164063,13562
2017-09-07,65269.898438,65350.000000,64102.000000,64429.800781,64426.988281,5016
2017-09-08,64505.000000,64799.898438,63671.000000,63816.898438,63814.113281,7529
2017-09-11,64010.000000,64799.000000,64010.000000,64449.601563,64446.789063,8300
2017-09-12,64899.898438,65545.601563,64650.101563,65270.800781,65267.953125,10388
2017-09-13,65500.000000,65650.000000,64100.000000,64334.300781,64331.492188,8725
2017-09-14,64430.000000,64599.800781,63690.000000,63840.398438,63837.613281,6532
2017-09-15,63999.898438,64750.000000,63535.800781,64544.300781,64541.484375,12616
2017-09-18,64698.000000,65300.000000,64648.101563,64916.101563,64913.269531,20041
2017-09-19,64648.000000,65248.000000,64003.101563,64087.101563,64084.304688,9349
2017-09-20,65101.000000,65650.000000,63933.101563,64092.101563,64089.304688,15543
2017-09-21,64438.000000,64447.800781,63152.601563,63294.699219,63291.937500,8728
2017-09-22,64000.000000,64000.000000,62650.000000,62938.101563,62935.355469,17031
2017-09-25,63100.000000,63376.601563,61251.000000,62721.898438,62719.160156,15442
2017-09-26,62800.000000,63000.000000,62210.101563,62754.101563,62751.363281,11340
2017-09-27,62720.000000,62999.000000,61501.000000,61746.601563,61743.906250,6870
2017-09-28,61790.000000,62200.000000,61000.000000,61866.398438,61863.699219,15835
2017-09-29,62051.000000,63940.000000,62051.000000,63005.300781,63002.550781,25187
2017-10-03,63005.300781,64000.000000,63005.300781,63404.398438,63401.632813,14576
2017-10-04,63749.000000,63786.500000,62750.000000,63029.800781,63027.050781,9071
2017-10-05,63298.000000,63666.000000,62883.800781,63141.500000,63138.746094,13683
2017-10-06,63349.898438,64620.000000,63207.898438,64422.699219,64419.886719,10353
2017-10-09,64550.000000,65010.101563,64195.398438,64835.500000,64832.671875,6744
2017-10-10,65011.000000,65300.000000,64510.101563,64705.199219,64702.375000,4704
2017-10-11,64949.898438,64970.000000,63269.601563,63437.398438,63434.628906,8383
2017-10-12,64200.000000,64200.000000,63460.000000,63885.601563,63882.812500,5284
2017-10-13,63800.101563,64000.000000,63500.000000,63670.199219,63667.421875,5189
2017-10-16,63602.000000,64049.000000,63101.000000,63636.398438,63633.621094,7701
2017-10-17,63700.000000,64190.000000,63328.101563,63777.101563,63774.320313,4423
2017-10-18,63516.398438,64000.000000,63516.398438,63670.398438,63667.621094,3556
2017-10-19,63670.398438,63898.699219,63207.000000,63522.500000,63519.726563,922
2017-10-23,63522.500000,63600.000000,62409.800781,63490.601563,63487.832031,12588
2017-10-24,63450.000000,63574.000000,62981.101563,63064.398438,63061.648438,7750
2017-10-25,63315.000000,63498.898438,62910.500000,63089.101563,63086.347656,4021
2017-10-26,63200.000000,63500.000000,62811.898438,63156.101563,63153.347656,5887
2017-10-27,63300.000000,64999.000000,63210.699219,64771.101563,64768.277344,10783
2017-10-30,65000.000000,67343.898438,65000.000000,66779.101563,66776.187500,15489
2017-10-31,66775.000000,67222.000000,65715.000000,66422.500000,66419.601563,7407
2017-11-01,66789.898438,66999.000000,65852.000000,66002.500000,65999.617188,6273
2017-11-02,66011.203125,66719.898438,65590.000000,65726.898438,65724.031250,4284
2017-11-03,65726.898438,66739.703125,65726.898438,66483.398438,66480.500000,5375
2017-11-06,66500.000000,67800.000000,65911.000000,67399.398438,67396.460938,9355
2017-11-07,67650.000000,67810.000000,65521.500000,65712.601563,65709.734375,8918
2017-11-08,65900.000000,66341.601563,65000.000000,65162.398438,65159.554688,5123
2017-11-09,65398.800781,65800.000000,64836.000000,64994.101563,64991.265625,4127
2017-11-10,64995.000000,67749.000000,63614.101563,67359.000000,67356.062500,39944
2017-11-13,66812.203125,69000.000000,66800.000000,68320.898438,68317.914063,20028
2017-11-14,68624.898438,68624.898438,67428.000000,67643.500000,67640.546875,5488
2017-11-15,68300.000000,69655.203125,67687.500000,68392.296875,68389.312500,18813
2017-11-16,68500.000000,69956.000000,68500.000000,69730.796875,69727.757813,12710
2017-11-17,70000.000000,70500.000000,69195.601563,69437.398438,69434.367188,10991
2017-11-20,69437.398438,69869.898438,68476.000000,68719.000000,68716.000000,4128
2017-11-21,68908.000000,70160.000000,68750.000000,69830.500000,69830.500000,12159
2017-11-22,70000.000000,70189.000000,69268.398438,69692.898438,69692.898438,4610
2017-11-23,69799.101563,70200.000000,69001.000000,69189.601563,69189.601563,9563
2017-11-24,69499.000000,69859.000000,69261.000000,69405.500000,69405.500000,5505
2017-11-27,69474.500000,70450.000000,69405.000000,70215.101563,70215.101563,10178
2017-11-28,70130.000000,70325.000000,69480.000000,69597.398438,69597.398438,2739
2017-11-29,69540.000000,69949.000000,69200.000000,69275.101563,69275.101563,8735
2017-11-30,69299.000000,69360.000000,68200.101563,68583.500000,68583.500000,7987
2017-12-01,68601.000000,69100.000000,65724.203125,66169.101563,66169.101563,11678
2017-12-04,66400.000000,66841.898438,65805.000000,66333.101563,66333.101563,5838
2017-12-05,66336.601563,67000.000000,65705.000000,66842.796875,66842.796875,9024
2017-12-06,66122.000000,67222.101563,66122.000000,66871.000000,66871.000000,5830
2017-12-07,66990.000000,67284.796875,66647.703125,67063.203125,67063.203125,5214
2017-12-08,67251.000000,68337.898438,66845.000000,68226.101563,68226.101563,7178
2017-12-11,68500.000000,69000.000000,67678.000000,67863.500000,67863.500000,4898
2017-12-12,68240.000000,68240.000000,66280.000000,66407.398438,66407.398438,6244
2017-12-13,66774.000000,67095.000000,65890.000000,66072.601563,66072.601563,6460
2017-12-14,66480.000000,66670.000000,65323.898438,65952.796875,65952.796875,5784
2017-12-15,66500.000000,68125.000000,66335.601563,67703.601563,67703.601563,9214
2017-12-18,67400.000000,69350.000000,65810.000000,69184.601563,69184.601563,14066
2017-12-19,68940.000000,69649.000000,68650.203125,69389.703125,69389.703125,7912
2017-12-20,69389.703125,69900.000000,68751.000000,68913.796875,68913.796875,5124
2017-12-21,69000.000000,71050.000000,68551.000000,70860.500000,70860.500000,12046
2017-12-22,70927.000000,73089.000000,70898.796875,72817.796875,72817.796875,29133
2017-12-26,72817.796875,74500.000000,72160.000000,74062.000000,74062.000000,17525
2017-12-27,74280.000000,74394.000000,72693.101563,73080.000000,73080.000000,14788
2017-12-28,73490.000000,73899.000000,72492.203125,73498.000000,73498.000000,10193
2017-12-29,73499.000000,73950.000000,72101.101563,72357.000000,72357.000000,10899
2018-01-01,72572.000000,73200.000000,71900.000000,72402.898438,72402.898438,7348
2018-01-02,72305.000000,72899.703125,71059.101563,71246.101563,71246.101563,7345
2018-01-03,71680.000000,71899.898438,71000.000000,71173.398438,71173.398438,9083
2018-01-04,71499.000000,71644.898438,70851.203125,71219.898438,71219.898438,4477
2018-01-05,71390.000000,73000.000000,71300.000000,72905.898438,72905.898438,9189
2018-01-08,72900.000000,73570.000000,72287.000000,72610.500000,72610.500000,6757
2018-01-09,72965.000000,73270.000000,72020.000000,73025.046875,73025.046875,5587
